,key_name,description,files,category
3991,hc3_2,Child's height in centimeters (1 decimal),['IAHR7EFL.DTA'],Target Feature
3992,hc3_3,Child's height in centimeters (1 decimal),['IAHR7EFL.DTA'],Target Feature
3993,hc3_4,Child's height in centimeters (1 decimal),['IAHR7EFL.DTA'],Target Feature
3994,hc3_5,Child's height in centimeters (1 decimal),['IAHR7EFL.DTA'],Target Feature
3995,hc3_6,Child's height in centimeters (1 decimal),['IAHR7EFL.DTA'],Target Feature
3996,hc3_7,Child's height in centimeters (1 decimal),['IAHR7EFL.DTA'],Target Feature
3997,hc3_8,Child's height in centimeters (1 decimal),['IAHR7EFL.DTA'],Target Feature
3998,hc3_9,Child's height in centimeters (1 decimal),['IAHR7EFL.DTA'],Target Feature
3999,hc3a_1,Child's height in centimeters (1 decimal) - first measurement,['IAHR7EFL.DTA'],Target Feature
4000,hc3a_2,Child's height in centimeters (1 decimal) - first measurement,['IAHR7EFL.DTA'],Target Feature
4001,hc3a_3,Child's height in centimeters (1 decimal) - first measurement,['IAHR7EFL.DTA'],Target Feature
4002,hc3a_4,Child's height in centimeters (1 decimal) - first measurement,['IAHR7EFL.DTA'],Target Feature
4003,hc3a_5,Child's height in centimeters (1 decimal) - first measurement,['IAHR7EFL.DTA'],Target Feature
4004,hc3a_6,Child's height in centimeters (1 decimal) - first measurement,['IAHR7EFL.DTA'],Target Feature
4005,hc3a_7,Child's height in centimeters (1 decimal) - first measurement,['IAHR7EFL.DTA'],Target Feature
4006,hc3a_8,Child's height in centimeters (1 decimal) - first measurement,['IAHR7EFL.DTA'],Target Feature
4007,hc3a_9,Child's height in centimeters (1 decimal) - first measurement,['IAHR7EFL.DTA'],Target Feature
4008,hc3b_1,NA - Child's height in centimeters (1 decimal) - re-measurement,['IAHR7EFL.DTA'],Target Feature
4009,hc3b_2,NA - Child's height in centimeters (1 decimal) - re-measurement,['IAHR7EFL.DTA'],Target Feature
4010,hc3b_3,NA - Child's height in centimeters (1 decimal) - re-measurement,['IAHR7EFL.DTA'],Target Feature
4011,hc3b_4,NA - Child's height in centimeters (1 decimal) - re-measurement,['IAHR7EFL.DTA'],Target Feature
4012,hc3b_5,NA - Child's height in centimeters (1 decimal) - re-measurement,['IAHR7EFL.DTA'],Target Feature
4013,hc3b_6,NA - Child's height in centimeters (1 decimal) - re-measurement,['IAHR7EFL.DTA'],Target Feature
4014,hc3b_7,NA - Child's height in centimeters (1 decimal) - re-measurement,['IAHR7EFL.DTA'],Target Feature
4015,hc3b_8,NA - Child's height in centimeters (1 decimal) - re-measurement,['IAHR7EFL.DTA'],Target Feature
4016,hc3b_9,NA - Child's height in centimeters (1 decimal) - re-measurement,['IAHR7EFL.DTA'],Target Feature
4017,hc4_1,Height/Age percentile,['IAHR7EFL.DTA'],Target Feature
4018,hc4_2,Height/Age percentile,['IAHR7EFL.DTA'],Target Feature
4019,hc4_3,Height/Age percentile,['IAHR7EFL.DTA'],Target Feature
4020,hc4_4,Height/Age percentile,['IAHR7EFL.DTA'],Target Feature
4021,hc4_5,Height/Age percentile,['IAHR7EFL.DTA'],Target Feature
4022,hc4_6,Height/Age percentile,['IAHR7EFL.DTA'],Target Feature
4023,hc4_7,Height/Age percentile,['IAHR7EFL.DTA'],Target Feature
4024,hc4_8,Height/Age percentile,['IAHR7EFL.DTA'],Target Feature
4025,hc4_9,Height/Age percentile,['IAHR7EFL.DTA'],Target Feature
4071,hc57_1,Anemia level,['IAHR7EFL.DTA'],Target Feature
4072,hc57_2,Anemia level,['IAHR7EFL.DTA'],Target Feature
4073,hc57_3,Anemia level,['IAHR7EFL.DTA'],Target Feature
4074,hc57_4,Anemia level,['IAHR7EFL.DTA'],Target Feature
4075,hc57_5,Anemia level,['IAHR7EFL.DTA'],Target Feature
4076,hc57_6,Anemia level,['IAHR7EFL.DTA'],Target Feature
4077,hc57_7,Anemia level,['IAHR7EFL.DTA'],Target Feature
4078,hc57_8,Anemia level,['IAHR7EFL.DTA'],Target Feature
4079,hc57_9,Anemia level,['IAHR7EFL.DTA'],Target Feature
4080,hc58_1,NA - Agrees to referral - anemia,['IAHR7EFL.DTA'],Target Feature
4081,hc58_2,NA - Agrees to referral - anemia,['IAHR7EFL.DTA'],Target Feature
4082,hc58_3,NA - Agrees to referral - anemia,['IAHR7EFL.DTA'],Target Feature
4083,hc58_4,NA - Agrees to referral - anemia,['IAHR7EFL.DTA'],Target Feature
4084,hc58_5,NA - Agrees to referral - anemia,['IAHR7EFL.DTA'],Target Feature
4085,hc58_6,NA - Agrees to referral - anemia,['IAHR7EFL.DTA'],Target Feature
4086,hc58_7,NA - Agrees to referral - anemia,['IAHR7EFL.DTA'],Target Feature
4087,hc58_8,NA - Agrees to referral - anemia,['IAHR7EFL.DTA'],Target Feature
4088,hc58_9,NA - Agrees to referral - anemia,['IAHR7EFL.DTA'],Target Feature
4089,hc5_1,Height/Age standard deviation,['IAHR7EFL.DTA'],Target Feature
4090,hc5_2,Height/Age standard deviation,['IAHR7EFL.DTA'],Target Feature
4091,hc5_3,Height/Age standard deviation,['IAHR7EFL.DTA'],Target Feature
4092,hc5_4,Height/Age standard deviation,['IAHR7EFL.DTA'],Target Feature
4093,hc5_5,Height/Age standard deviation,['IAHR7EFL.DTA'],Target Feature
4094,hc5_6,Height/Age standard deviation,['IAHR7EFL.DTA'],Target Feature
4095,hc5_7,Height/Age standard deviation,['IAHR7EFL.DTA'],Target Feature
4096,hc5_8,Height/Age standard deviation,['IAHR7EFL.DTA'],Target Feature
4097,hc5_9,Height/Age standard deviation,['IAHR7EFL.DTA'],Target Feature
4125,hc63_1,Preceding birth interval (months),['IAHR7EFL.DTA'],Feature
4126,hc63_2,Preceding birth interval (months),['IAHR7EFL.DTA'],Feature
4127,hc63_3,Preceding birth interval (months),['IAHR7EFL.DTA'],Feature
4128,hc63_4,Preceding birth interval (months),['IAHR7EFL.DTA'],Feature
4129,hc63_5,Preceding birth interval (months),['IAHR7EFL.DTA'],Feature
4130,hc63_6,Preceding birth interval (months),['IAHR7EFL.DTA'],Feature
4131,hc63_7,Preceding birth interval (months),['IAHR7EFL.DTA'],Feature
4132,hc63_8,Preceding birth interval (months),['IAHR7EFL.DTA'],Feature
4133,hc63_9,Preceding birth interval (months),['IAHR7EFL.DTA'],Feature
4134,hc64_1,Birth order number,['IAHR7EFL.DTA'],Feature
4135,hc64_2,Birth order number,['IAHR7EFL.DTA'],Feature
4136,hc64_3,Birth order number,['IAHR7EFL.DTA'],Feature
4137,hc64_4,Birth order number,['IAHR7EFL.DTA'],Feature
4138,hc64_5,Birth order number,['IAHR7EFL.DTA'],Feature
4139,hc64_6,Birth order number,['IAHR7EFL.DTA'],Feature
4140,hc64_7,Birth order number,['IAHR7EFL.DTA'],Feature
4141,hc64_8,Birth order number,['IAHR7EFL.DTA'],Feature
4142,hc64_9,Birth order number,['IAHR7EFL.DTA'],Feature
4152,hc6_1,Height/Age percent of ref. median,['IAHR7EFL.DTA'],Target Feature
4153,hc6_2,Height/Age percent of ref. median,['IAHR7EFL.DTA'],Target Feature
4154,hc6_3,Height/Age percent of ref. median,['IAHR7EFL.DTA'],Target Feature
4155,hc6_4,Height/Age percent of ref. median,['IAHR7EFL.DTA'],Target Feature
4156,hc6_5,Height/Age percent of ref. median,['IAHR7EFL.DTA'],Target Feature
4157,hc6_6,Height/Age percent of ref. median,['IAHR7EFL.DTA'],Target Feature
4158,hc6_7,Height/Age percent of ref. median,['IAHR7EFL.DTA'],Target Feature
4159,hc6_8,Height/Age percent of ref. median,['IAHR7EFL.DTA'],Target Feature
4160,hc6_9,Height/Age percent of ref. median,['IAHR7EFL.DTA'],Target Feature
4161,hc70_1,Height/Age standard deviation (new WHO),['IAHR7EFL.DTA'],Target Feature
4162,hc70_2,Height/Age standard deviation (new WHO),['IAHR7EFL.DTA'],Target Feature
4163,hc70_3,Height/Age standard deviation (new WHO),['IAHR7EFL.DTA'],Target Feature
4164,hc70_4,Height/Age standard deviation (new WHO),['IAHR7EFL.DTA'],Target Feature
4165,hc70_5,Height/Age standard deviation (new WHO),['IAHR7EFL.DTA'],Target Feature
4166,hc70_6,Height/Age standard deviation (new WHO),['IAHR7EFL.DTA'],Target Feature
4167,hc70_7,Height/Age standard deviation (new WHO),['IAHR7EFL.DTA'],Target Feature
4168,hc70_8,Height/Age standard deviation (new WHO),['IAHR7EFL.DTA'],Target Feature
4169,hc70_9,Height/Age standard deviation (new WHO),['IAHR7EFL.DTA'],Target Feature
4170,hc71_1,Weight/Age standard deviation (new WHO),['IAHR7EFL.DTA'],Target Feature
4171,hc71_2,Weight/Age standard deviation (new WHO),['IAHR7EFL.DTA'],Target Feature
4172,hc71_3,Weight/Age standard deviation (new WHO),['IAHR7EFL.DTA'],Target Feature
4173,hc71_4,Weight/Age standard deviation (new WHO),['IAHR7EFL.DTA'],Target Feature
4174,hc71_5,Weight/Age standard deviation (new WHO),['IAHR7EFL.DTA'],Target Feature
4175,hc71_6,Weight/Age standard deviation (new WHO),['IAHR7EFL.DTA'],Target Feature
4176,hc71_7,Weight/Age standard deviation (new WHO),['IAHR7EFL.DTA'],Target Feature
4177,hc71_8,Weight/Age standard deviation (new WHO),['IAHR7EFL.DTA'],Target Feature
4178,hc71_9,Weight/Age standard deviation (new WHO),['IAHR7EFL.DTA'],Target Feature
4179,hc72_1,Weight/Height standard deviation (new WHO),['IAHR7EFL.DTA'],Target Feature
4180,hc72_2,Weight/Height standard deviation (new WHO),['IAHR7EFL.DTA'],Target Feature
4181,hc72_3,Weight/Height standard deviation (new WHO),['IAHR7EFL.DTA'],Target Feature
4182,hc72_4,Weight/Height standard deviation (new WHO),['IAHR7EFL.DTA'],Target Feature
4183,hc72_5,Weight/Height standard deviation (new WHO),['IAHR7EFL.DTA'],Target Feature
4184,hc72_6,Weight/Height standard deviation (new WHO),['IAHR7EFL.DTA'],Target Feature
4185,hc72_7,Weight/Height standard deviation (new WHO),['IAHR7EFL.DTA'],Target Feature
4186,hc72_8,Weight/Height standard deviation (new WHO),['IAHR7EFL.DTA'],Target Feature
4187,hc72_9,Weight/Height standard deviation (new WHO),['IAHR7EFL.DTA'],Target Feature
4188,hc73_1,BMI standard deviation (new WHO),['IAHR7EFL.DTA'],Target Feature
4189,hc73_2,BMI standard deviation (new WHO),['IAHR7EFL.DTA'],Target Feature
4190,hc73_3,BMI standard deviation (new WHO),['IAHR7EFL.DTA'],Target Feature
4191,hc73_4,BMI standard deviation (new WHO),['IAHR7EFL.DTA'],Target Feature
4192,hc73_5,BMI standard deviation (new WHO),['IAHR7EFL.DTA'],Target Feature
4193,hc73_6,BMI standard deviation (new WHO),['IAHR7EFL.DTA'],Target Feature
4194,hc73_7,BMI standard deviation (new WHO),['IAHR7EFL.DTA'],Target Feature
4195,hc73_8,BMI standard deviation (new WHO),['IAHR7EFL.DTA'],Target Feature
4196,hc73_9,BMI standard deviation (new WHO),['IAHR7EFL.DTA'],Target Feature
4197,hc7_1,Weight/Age percentile,['IAHR7EFL.DTA'],Target Feature
4198,hc7_2,Weight/Age percentile,['IAHR7EFL.DTA'],Target Feature
4199,hc7_3,Weight/Age percentile,['IAHR7EFL.DTA'],Target Feature
4200,hc7_4,Weight/Age percentile,['IAHR7EFL.DTA'],Target Feature
4201,hc7_5,Weight/Age percentile,['IAHR7EFL.DTA'],Target Feature
4202,hc7_6,Weight/Age percentile,['IAHR7EFL.DTA'],Target Feature
4203,hc7_7,Weight/Age percentile,['IAHR7EFL.DTA'],Target Feature
4204,hc7_8,Weight/Age percentile,['IAHR7EFL.DTA'],Target Feature
4205,hc7_9,Weight/Age percentile,['IAHR7EFL.DTA'],Target Feature
4206,hc8_1,Weight/Age standard deviation,['IAHR7EFL.DTA'],Target Feature
4207,hc8_2,Weight/Age standard deviation,['IAHR7EFL.DTA'],Target Feature
4208,hc8_3,Weight/Age standard deviation,['IAHR7EFL.DTA'],Target Feature
4209,hc8_4,Weight/Age standard deviation,['IAHR7EFL.DTA'],Target Feature
4210,hc8_5,Weight/Age standard deviation,['IAHR7EFL.DTA'],Target Feature
4211,hc8_6,Weight/Age standard deviation,['IAHR7EFL.DTA'],Target Feature
4212,hc8_7,Weight/Age standard deviation,['IAHR7EFL.DTA'],Target Feature
4213,hc8_8,Weight/Age standard deviation,['IAHR7EFL.DTA'],Target Feature
4214,hc8_9,Weight/Age standard deviation,['IAHR7EFL.DTA'],Target Feature
4215,hc9_1,Weight/Age percent of ref. median,['IAHR7EFL.DTA'],Target Feature
4216,hc9_2,Weight/Age percent of ref. median,['IAHR7EFL.DTA'],Target Feature
4217,hc9_3,Weight/Age percent of ref. median,['IAHR7EFL.DTA'],Target Feature
4218,hc9_4,Weight/Age percent of ref. median,['IAHR7EFL.DTA'],Target Feature
4219,hc9_5,Weight/Age percent of ref. median,['IAHR7EFL.DTA'],Target Feature
4220,hc9_6,Weight/Age percent of ref. median,['IAHR7EFL.DTA'],Target Feature
4221,hc9_7,Weight/Age percent of ref. median,['IAHR7EFL.DTA'],Target Feature
4222,hc9_8,Weight/Age percent of ref. median,['IAHR7EFL.DTA'],Target Feature
4223,hc9_9,Weight/Age percent of ref. median,['IAHR7EFL.DTA'],Target Feature
4225,hidx,Index to birth history,"['IABR7EFL.DTA', 'IAKR7EFL.DTA']",Feature
4226,hidx_1,Index to birth history,['IAIR7EFL.DTA'],Feature
4227,hidx_2,Index to birth history,['IAIR7EFL.DTA'],Feature
4228,hidx_3,Index to birth history,['IAIR7EFL.DTA'],Feature
4229,hidx_4,Index to birth history,['IAIR7EFL.DTA'],Feature
4230,hidx_5,Index to birth history,['IAIR7EFL.DTA'],Feature
4231,hidx_6,Index to birth history,['IAIR7EFL.DTA'],Feature
4232,hidxa,Index to birth history,"['IABR7EFL.DTA', 'IAKR7EFL.DTA']",Feature
4233,hidxa_1,Index to birth history,['IAIR7EFL.DTA'],Feature
4234,hidxa_2,Index to birth history,['IAIR7EFL.DTA'],Feature
4235,hidxa_3,Index to birth history,['IAIR7EFL.DTA'],Feature
4236,hidxa_4,Index to birth history,['IAIR7EFL.DTA'],Feature
4237,hidxa_5,Index to birth history,['IAIR7EFL.DTA'],Feature
4238,hidxa_6,Index to birth history,['IAIR7EFL.DTA'],Feature
4239,hmhidx_01,Index to Household Schedule,['IAHR7EFL.DTA'],Primary Key
4240,hmhidx_02,Index to Household Schedule,['IAHR7EFL.DTA'],Primary Key
4241,hmhidx_03,Index to Household Schedule,['IAHR7EFL.DTA'],Primary Key
4242,hmhidx_04,Index to Household Schedule,['IAHR7EFL.DTA'],Primary Key
4243,hmhidx_05,Index to Household Schedule,['IAHR7EFL.DTA'],Primary Key
4244,hmhidx_06,Index to Household Schedule,['IAHR7EFL.DTA'],Primary Key
4245,hmhidx_07,Index to Household Schedule,['IAHR7EFL.DTA'],Primary Key
4246,hmhidx_08,Index to Household Schedule,['IAHR7EFL.DTA'],Primary Key
4247,hmhidx_09,Index to Household Schedule,['IAHR7EFL.DTA'],Primary Key
4248,hmhidx_10,Index to Household Schedule,['IAHR7EFL.DTA'],Primary Key
4249,hmhidx_11,Index to Household Schedule,['IAHR7EFL.DTA'],Primary Key
4250,hmhidx_12,Index to Household Schedule,['IAHR7EFL.DTA'],Primary Key
4251,hmhidx_13,Index to Household Schedule,['IAHR7EFL.DTA'],Primary Key
4252,hmhidx_14,Index to Household Schedule,['IAHR7EFL.DTA'],Primary Key
4253,hmhidx_15,Index to Household Schedule,['IAHR7EFL.DTA'],Primary Key
4254,hmhidx_16,Index to Household Schedule,['IAHR7EFL.DTA'],Primary Key
4255,hmhidx_17,Index to Household Schedule,['IAHR7EFL.DTA'],Primary Key
4256,hmhidx_18,Index to Household Schedule,['IAHR7EFL.DTA'],Primary Key
4257,hmhidx_19,Index to Household Schedule,['IAHR7EFL.DTA'],Primary Key
4258,hmhidx_20,Index to Household Schedule,['IAHR7EFL.DTA'],Primary Key
4259,hmhidx_21,Index to Household Schedule,['IAHR7EFL.DTA'],Primary Key
4260,hmhidx_22,Index to Household Schedule,['IAHR7EFL.DTA'],Primary Key
4261,hmhidx_23,Index to Household Schedule,['IAHR7EFL.DTA'],Primary Key
4262,hmhidx_24,Index to Household Schedule,['IAHR7EFL.DTA'],Primary Key
4263,hmhidx_25,Index to Household Schedule,['IAHR7EFL.DTA'],Primary Key
4264,hmhidx_26,Index to Household Schedule,['IAHR7EFL.DTA'],Primary Key
4265,hmhidx_27,Index to Household Schedule,['IAHR7EFL.DTA'],Primary Key
4266,hmhidx_28,Index to Household Schedule,['IAHR7EFL.DTA'],Primary Key
4267,hmhidx_29,Index to Household Schedule,['IAHR7EFL.DTA'],Primary Key
4268,hmhidx_30,Index to Household Schedule,['IAHR7EFL.DTA'],Primary Key
4269,hmhidx_31,Index to Household Schedule,['IAHR7EFL.DTA'],Primary Key
4270,hmhidx_32,Index to Household Schedule,['IAHR7EFL.DTA'],Primary Key
4271,hmhidx_33,Index to Household Schedule,['IAHR7EFL.DTA'],Primary Key
4272,hmhidx_34,Index to Household Schedule,['IAHR7EFL.DTA'],Primary Key
4273,hmhidx_35,Index to Household Schedule,['IAHR7EFL.DTA'],Primary Key
5244,hv001,Cluster number,['IAHR7EFL.DTA'],Primary Key
5245,hv002,Household number,['IAHR7EFL.DTA'],Primary Key
5246,hv003,Respondent's line number (answering Household questionnaire),['IAHR7EFL.DTA'],Primary Key
5248,hv005,Household sample weight (6 decimals),['IAHR7EFL.DTA'],Target Feature
5253,hv009,Number of household members,['IAHR7EFL.DTA'],Primary Key
5254,hv010,Number of eligible women in household,['IAHR7EFL.DTA'],Primary Key
5255,hv011,Number of eligible men in household,['IAHR7EFL.DTA'],Primary Key
5259,hv015,Result of household interview,['IAHR7EFL.DTA'],Primary Key
5271,hv027,Household selected for male interview,['IAHR7EFL.DTA'],Primary Key
5272,hv028,Household weight for male subsample (6 decimals),['IAHR7EFL.DTA'],Target Feature
5276,hv035,Number of eligible children for height and weight,['IAHR7EFL.DTA'],Target Feature
5277,hv040,Cluster altitude in meters,['IAHR7EFL.DTA'],Primary Key
5279,hv042,Household selected for hemoglobin,['IAHR7EFL.DTA'],Primary Key
5280,hv044,Household selected for Domestic Violence module,['IAHR7EFL.DTA'],Primary Key
5390,hv104_01,Sex of household member,['IAHR7EFL.DTA'],Primary Key
5391,hv104_02,Sex of household member,['IAHR7EFL.DTA'],Primary Key
5392,hv104_03,Sex of household member,['IAHR7EFL.DTA'],Primary Key
5393,hv104_04,Sex of household member,['IAHR7EFL.DTA'],Primary Key
5394,hv104_05,Sex of household member,['IAHR7EFL.DTA'],Primary Key
5395,hv104_06,Sex of household member,['IAHR7EFL.DTA'],Primary Key
5396,hv104_07,Sex of household member,['IAHR7EFL.DTA'],Primary Key
5397,hv104_08,Sex of household member,['IAHR7EFL.DTA'],Primary Key
5398,hv104_09,Sex of household member,['IAHR7EFL.DTA'],Primary Key
5399,hv104_10,Sex of household member,['IAHR7EFL.DTA'],Primary Key
5400,hv104_11,Sex of household member,['IAHR7EFL.DTA'],Primary Key
5401,hv104_12,Sex of household member,['IAHR7EFL.DTA'],Primary Key
5402,hv104_13,Sex of household member,['IAHR7EFL.DTA'],Primary Key
5403,hv104_14,Sex of household member,['IAHR7EFL.DTA'],Primary Key
5404,hv104_15,Sex of household member,['IAHR7EFL.DTA'],Primary Key
5405,hv104_16,Sex of household member,['IAHR7EFL.DTA'],Primary Key
5406,hv104_17,Sex of household member,['IAHR7EFL.DTA'],Primary Key
5407,hv104_18,Sex of household member,['IAHR7EFL.DTA'],Primary Key
5408,hv104_19,Sex of household member,['IAHR7EFL.DTA'],Primary Key
5409,hv104_20,Sex of household member,['IAHR7EFL.DTA'],Primary Key
5410,hv104_21,Sex of household member,['IAHR7EFL.DTA'],Primary Key
5411,hv104_22,Sex of household member,['IAHR7EFL.DTA'],Primary Key
5412,hv104_23,Sex of household member,['IAHR7EFL.DTA'],Primary Key
5413,hv104_24,Sex of household member,['IAHR7EFL.DTA'],Primary Key
5414,hv104_25,Sex of household member,['IAHR7EFL.DTA'],Primary Key
5415,hv104_26,Sex of household member,['IAHR7EFL.DTA'],Primary Key
5416,hv104_27,Sex of household member,['IAHR7EFL.DTA'],Primary Key
5417,hv104_28,Sex of household member,['IAHR7EFL.DTA'],Primary Key
5418,hv104_29,Sex of household member,['IAHR7EFL.DTA'],Primary Key
5419,hv104_30,Sex of household member,['IAHR7EFL.DTA'],Primary Key
5420,hv104_31,Sex of household member,['IAHR7EFL.DTA'],Primary Key
5421,hv104_32,Sex of household member,['IAHR7EFL.DTA'],Primary Key
5422,hv104_33,Sex of household member,['IAHR7EFL.DTA'],Primary Key
5423,hv104_34,Sex of household member,['IAHR7EFL.DTA'],Primary Key
5424,hv104_35,Sex of household member,['IAHR7EFL.DTA'],Primary Key
5425,hv105_01,Age of household members,['IAHR7EFL.DTA'],Primary Key
5426,hv105_02,Age of household members,['IAHR7EFL.DTA'],Primary Key
5427,hv105_03,Age of household members,['IAHR7EFL.DTA'],Primary Key
5428,hv105_04,Age of household members,['IAHR7EFL.DTA'],Primary Key
5429,hv105_05,Age of household members,['IAHR7EFL.DTA'],Primary Key
5430,hv105_06,Age of household members,['IAHR7EFL.DTA'],Primary Key
5431,hv105_07,Age of household members,['IAHR7EFL.DTA'],Primary Key
5432,hv105_08,Age of household members,['IAHR7EFL.DTA'],Primary Key
5433,hv105_09,Age of household members,['IAHR7EFL.DTA'],Primary Key
5434,hv105_10,Age of household members,['IAHR7EFL.DTA'],Primary Key
5435,hv105_11,Age of household members,['IAHR7EFL.DTA'],Primary Key
5436,hv105_12,Age of household members,['IAHR7EFL.DTA'],Primary Key
5437,hv105_13,Age of household members,['IAHR7EFL.DTA'],Primary Key
5438,hv105_14,Age of household members,['IAHR7EFL.DTA'],Primary Key
5439,hv105_15,Age of household members,['IAHR7EFL.DTA'],Primary Key
5440,hv105_16,Age of household members,['IAHR7EFL.DTA'],Primary Key
5441,hv105_17,Age of household members,['IAHR7EFL.DTA'],Primary Key
5442,hv105_18,Age of household members,['IAHR7EFL.DTA'],Primary Key
5443,hv105_19,Age of household members,['IAHR7EFL.DTA'],Primary Key
5444,hv105_20,Age of household members,['IAHR7EFL.DTA'],Primary Key
5445,hv105_21,Age of household members,['IAHR7EFL.DTA'],Primary Key
5446,hv105_22,Age of household members,['IAHR7EFL.DTA'],Primary Key
5447,hv105_23,Age of household members,['IAHR7EFL.DTA'],Primary Key
5448,hv105_24,Age of household members,['IAHR7EFL.DTA'],Primary Key
5449,hv105_25,Age of household members,['IAHR7EFL.DTA'],Primary Key
5450,hv105_26,Age of household members,['IAHR7EFL.DTA'],Primary Key
5451,hv105_27,Age of household members,['IAHR7EFL.DTA'],Primary Key
5452,hv105_28,Age of household members,['IAHR7EFL.DTA'],Primary Key
5453,hv105_29,Age of household members,['IAHR7EFL.DTA'],Primary Key
5454,hv105_30,Age of household members,['IAHR7EFL.DTA'],Primary Key
5455,hv105_31,Age of household members,['IAHR7EFL.DTA'],Primary Key
5456,hv105_32,Age of household members,['IAHR7EFL.DTA'],Primary Key
